# FocusGlobe native-language review coverage. Generated and updated by
# Tools/review_manifest.py -- run `sync` after changing any translation table.
#
# R = a native-speaker judgement was made on THIS key in THIS language and the
#     value was then deliberately kept or rewritten. - = not yet.
# Passing localization_audit.py is NOT review; see the script's docstring.
catalog	area	key	english	context	es	pt-BR	fr	it	de	nl	ru	ro	zh-Hans	hi
app	home-flight	What are you bringing aboard?	What are you bringing aboard?	PreBoardingFocusView.swift:116	R	R	R	R	R	R	R	R	R	R
app	onboarding	What do you want FocusGlobe to help with most?	What do you want FocusGlobe to help with most?	OnboardingView.swift:350	R	R	R	R	R	R	R	R	R	R
app	app-chrome	What do you want to focus on?	What do you want to focus on?	OnboardingPlanScreens.swift:819	-	-	-	-	-	-	-	-	-	-
app	onboarding	What pilots say	What pilots say	OnboardingPlanScreens.swift:572	R	R	R	R	R	R	R	R	R	R
app	onboarding	What usually breaks your focus?	What usually breaks your focus?	OnboardingPlanScreens.swift:820	R	R	R	R	R	R	R	R	R	R
app	flight	What's grounded	What's grounded	FlightSetup.swift:1253	R	R	R	R	R	R	R	R	R	R
app	onboarding	Which days do you want to focus?	Which days do you want to focus?	OnboardingPlanScreens.swift:823	R	R	R	R	R	R	R	R	R	R
app	onboarding	Why FocusGlobe	Why FocusGlobe	OnboardingPlanScreens.swift:510	R	R	R	R	R	R	R	R	R	R
app	store-passport-friends-settings	Wipe everything and replay onboarding	Wipe everything and replay onboarding	SettingsView.swift:508	R	R	R	R	R	R	R	R	R	R
app	onboarding	With FocusGlobe	With FocusGlobe	OnboardingPlanScreens.swift:514	R	R	R	R	R	R	R	R	R	R
app	onboarding	Without	Without	OnboardingPlanScreens.swift:512	R	R	R	R	R	R	R	R	R	R
app	names	Work	Work	FocusPreset.swift:15	R	R	R	R	R	R	R	R	R	R
app	store-items	Work set aside for the climb	Work set aside for the climb	StoreItem.swift:448	R	R	R	R	R	R	R	R	R	R
app	extracted	YOU	YOU	Marks the pilot's own balloon among other pilots'.	-	-	-	-	-	-	-	-	-	-
app	home-flight	YOUR FOCUS JOURNEY	YOUR FOCUS JOURNEY	StreakDetailsView.swift:66	R	R	R	R	R	R	R	R	R	R
app	store-passport-friends-settings	You can always reconnect later with a new request.	You can always reconnect later with a new request.	FriendsView.swift:175	R	R	R	R	R	R	R	R	R	R
app	online	You can change your name once a day.	You can change your name once a day.	FocusOnlineModel.swift:573	R	R	R	R	R	R	R	R	R	R
app	store-passport-friends-settings	You can sign in again anytime to restore your account and PRO access.	You can sign in again anytime to restore your account and PRO access.	SettingsView.swift:384	R	R	R	R	R	R	R	R	R	R
app	online	You can't add this pilot.	You can't add this pilot.	FocusOnlineModel.swift:1738	R	R	R	R	R	R	R	R	R	R
app	online	You can't join this Focus Room.	You can't join this Focus Room.	OnlineError.swift:32	R	R	R	R	R	R	R	R	R	R
app	online	You recently applauded this pilot.	You recently applauded this pilot.	PilotProfileSheet.swift:186	R	R	R	R	R	R	R	R	R	R
app	home-flight	You won	You won	CoinRewardsView.swift:197	R	R	R	R	R	R	R	R	R	R
app	store-passport-friends-settings	You won't see each other in public Skies, and they can't send you requests or join your rooms.	You won't see each other in public Skies, and they can't send you requests or join your rooms.	PilotProfileSheet.swift:139	R	R	R	R	R	R	R	R	R	R
app	store-passport-friends-settings	You'll join the flight already in progress.	You'll join the flight already in progress.	JoinFlightView.swift:56	R	R	R	R	R	R	R	R	R	R
app	online	You're already friends.	You're already friends.	FocusOnlineModel.swift:1739	R	R	R	R	R	R	R	R	R	R
app	flight	You're building momentum. Keep flying daily.	You're building momentum. Keep flying daily.	StreakDetailsView.swift:202	R	R	R	R	R	R	R	R	R	R
app	online	You're offline	You're offline	InvitePeopleView.swift:143	R	R	R	R	R	R	R	R	R	R
app	notifications	Your %lld-day streak is waiting 🔥	Your %lld-day streak is waiting 🔥 | plural: Your %lld-day streak is waiting 🔥		R	R	R	R	R	R	R	R	R	R
app	store-passport-friends-settings	Your Cabin holds four decorations. Choose the one that will make room.	Your Cabin holds four decorations. Choose the one that will make room.	StoreView.swift:678	R	R	R	R	R	R	R	R	R	R
app	store-passport-friends-settings	Your FocusGlobe account and purchases are connected.	Your FocusGlobe account and purchases are connected.	SettingsView.swift:416	R	R	R	R	R	R	R	R	R	R
app	paywall	Your annual subscription begins	Your annual subscription begins	PaywallView.swift:1373	R	R	R	R	R	R	R	R	R	R
app	notifications	Your balloon hasn't taken off yet today.	Your balloon hasn't taken off yet today.	NotificationService.swift:351	R	R	R	R	R	R	R	R	R	R
app	notifications	Your balloon is ready whenever you are.	Your balloon is ready whenever you are.	NotificationService.swift:362	R	R	R	R	R	R	R	R	R	R
app	notifications	Your balloon is still waiting	Your balloon is still waiting	NotificationService.swift:234	R	R	R	R	R	R	R	R	R	R
app	store-passport-friends-settings	Your cabin	Your cabin	StoreView.swift:354	R	R	R	R	R	R	R	R	R	R
app	app-chrome	Your current live presence	Your current live presence	SettingsView.swift:565	-	-	-	-	-	-	-	-	-	-
app	app-chrome	Your first focus route	Your first focus route	OnboardingView.swift:606	-	-	-	-	-	-	-	-	-	-
app	extracted	Your flight is ready to continue.	Your flight is ready to continue.	WidgetGallery.swift:377	-	-	-	-	-	-	-	-	-	-
app	online	Your flight is still connecting — try again in a moment.	Your flight is still connecting — try again in a moment.	FocusOnlineModel.swift:1171	R	R	R	R	R	R	R	R	R	R
app	app-chrome	Your focus atmosphere	Your focus atmosphere	OnboardingView.swift:608	-	-	-	-	-	-	-	-	-	-
app	store-passport-friends-settings	Your focus history stays on this device. No account, no tracking.	Your focus history stays on this device. No account, no tracking.	SettingsView.swift:440	R	R	R	R	R	R	R	R	R	R
app	notifications	Your journal is missing today's stamp.	Your journal is missing today's stamp.	NotificationService.swift:353	R	R	R	R	R	R	R	R	R	R
app	store-passport-friends-settings	Your journal is waiting for its first stamps. Complete an expedition to start your map.	Your journal is waiting for its first stamps. Complete an expedition to start your map.	VisitedPlaces.swift:136	R	R	R	R	R	R	R	R	R	R
app	passport	Your last six months of real focus days as a living contribution grid — tap to open your Passport.	Your last six months of real focus days as a living contribution grid — tap to open your Passport.	WidgetGallery.swift:35	R	R	R	R	R	R	R	R	R	R
app	app-chrome	Your launch-ready Home	Your launch-ready Home	OnboardingView.swift:611	-	-	-	-	-	-	-	-	-	-
app	store-passport-friends-settings	Your local flights, coins and streaks stay on this device. Your online profile remains until you delete it in Settings → Manage Online Data.	Your local flights, coins and streaks stay on this device. Your online profile remains until you delete it in Settings → Manage Online Data.	OnlineFriendsSettingsSection.swift:35	R	R	R	R	R	R	R	R	R	R
app	store-passport-friends-settings	Your local flights, coins, streak, Store items and purchases stay on this device.	Your local flights, coins, streak, Store items and purchases stay on this device.	SettingsView.swift:599	R	R	R	R	R	R	R	R	R	R
app	notifications	Your next deep-work block awaits	Your next deep-work block awaits	NotificationService.swift:341	R	R	R	R	R	R	R	R	R	R
app	app-chrome	Your next free spin is warming up. Try again in a moment.	Your next free spin is warming up. Try again in a moment.	CoinRewardsView.swift:226	-	-	-	-	-	-	-	-	-	-
app	flight	Your place in the Sky	Your place in the Sky	LeaveFlightConfirmation.swift:68	R	R	R	R	R	R	R	R	R	R
app	app-chrome	Your preferred flight length	Your preferred flight length	OnboardingView.swift:607	-	-	-	-	-	-	-	-	-	-
app	app-chrome	Your progress path	Your progress path	OnboardingView.swift:610	-	-	-	-	-	-	-	-	-	-
app	app-chrome	Your public profile & anonymous alias	Your public profile & anonymous alias	SettingsView.swift:564	-	-	-	-	-	-	-	-	-	-
app	notifications	Your streak is too good to lose now.	Your streak is too good to lose now.	NotificationService.swift:345	R	R	R	R	R	R	R	R	R	R
app	flight	You’ll leave the room	You’ll leave the room	LeaveFlightConfirmation.swift:68	R	R	R	R	R	R	R	R	R	R
app	online	a pilot	a pilot	RoomService.swift:145	R	R	R	R	R	R	R	R	R	R
app	paywall	after the %@ free trial	after the %@ free trial		R	R	R	R	R	R	R	R	R	R
app	store-passport-friends-settings	best streak	best streak		R	R	R	R	R	R	R	R	R	R
app	paywall	billed immediately	billed immediately	SubscriptionManager.swift:516	R	R	R	R	R	R	R	R	R	R
app	home-flight	day streak	day streak	StreakPill.swift:3	R	R	R	R	R	R	R	R	R	R
app	online	e.g. Study sprint	e.g. Study sprint	CreateRoomView.swift:22	R	R	R	R	R	R	R	R	R	R
app	store-passport-friends-settings	focus days	focus days		R	R	R	R	R	R	R	R	R	R
app	extracted	from %@	from %@		-	-	-	-	-	-	-	-	-	-
app	home-flight	hold to seal	hold to seal	BoardingView.swift:134	R	R	R	R	R	R	R	R	R	R
app	store-passport-friends-settings	iOS doesn't let apps add widgets automatically — this is Apple's standard way to add any widget.	iOS doesn't let apps add widgets automatically — this is Apple's standard way to add any widget.	WidgetGallery.swift:495	R	R	R	R	R	R	R	R	R	R
app	online	in flight	in flight	FocusSessionViewModel.swift:427	R	R	R	R	R	R	R	R	R	R
app	extracted	or	or	Separator between two sign-in options.	-	-	-	-	-	-	-	-	-	-
app	store-passport-friends-settings	wants to join your Crew	wants to join your Crew	FriendsView.swift:234	R	R	R	R	R	R	R	R	R	R
app	online	your room	your room	RoomDetailsView.swift:24	R	R	R	R	R	R	R	R	R	R
app	extracted	“%@”	“%@”		-	-	-	-	-	-	-	-	-	-
shield	shield	A distraction is a poor exchange rate.	A distraction is a poor exchange rate.	ShieldConfigurationExtension.swift:139	R	R	R	R	R	R	R	R	R	R
shield	shield	Close	Close	HomeView.swift:807	R	R	R	R	R	R	R	R	R	R
shield	shield	Don’t trade your goal	Don’t trade your goal	ShieldConfigurationExtension.swift:138	R	R	R	R	R	R	R	R	R	R
shield	shield	Finish what you started.	Finish what you started.	ShieldConfigurationExtension.swift:149	R	R	R	R	R	R	R	R	R	R
shield	shield	Five focused minutes	Five focused minutes	ShieldConfigurationExtension.swift:146	R	R	R	R	R	R	R	R	R	R
shield	shield	It always does. Stay in the air.	It always does. Stay in the air.	ShieldConfigurationExtension.swift:143	R	R	R	R	R	R	R	R	R	R
shield	shield	Not worth your momentum	Not worth your momentum	ShieldConfigurationExtension.swift:150	R	R	R	R	R	R	R	R	R	R
shield	shield	Protect who you’re becoming	Protect who you’re becoming	ShieldConfigurationExtension.swift:140	R	R	R	R	R	R	R	R	R	R
shield	shield	Return to FocusGlobe	Return to FocusGlobe	ShieldConfigurationExtension.swift:100	R	R	R	R	R	R	R	R	R	R
shield	shield	So does the hour you already committed.	So does the hour you already committed.	ShieldConfigurationExtension.swift:145	R	R	R	R	R	R	R	R	R	R
shield	shield	Stay on course	Stay on course	ShieldConfigurationExtension.swift:148	R	R	R	R	R	R	R	R	R	R
shield	shield	That scroll can wait	That scroll can wait	ShieldConfigurationExtension.swift:136	R	R	R	R	R	R	R	R	R	R
shield	shield	That’s all it takes to change your day.	That’s all it takes to change your day.	ShieldConfigurationExtension.swift:147	R	R	R	R	R	R	R	R	R	R
shield	shield	The urge will pass	The urge will pass	ShieldConfigurationExtension.swift:142	R	R	R	R	R	R	R	R	R	R
shield	shield	This is the part that builds them.	This is the part that builds them.	ShieldConfigurationExtension.swift:141	R	R	R	R	R	R	R	R	R	R
shield	shield	Your future deserves this	Your future deserves this	ShieldConfigurationExtension.swift:144	R	R	R	R	R	R	R	R	R	R
shield	shield	Your goal can’t. Keep flying.	Your goal can’t. Keep flying.	ShieldConfigurationExtension.swift:137	R	R	R	R	R	R	R	R	R	R
shield	shield	You’ve built something. Don’t spend it here.	You’ve built something. Don’t spend it here.	ShieldConfigurationExtension.swift:151	R	R	R	R	R	R	R	R	R	R
widgets	widgets	%@. %@.	%@. %@.	StreakCompanionWidget.swift:100	R	R	R	R	R	R	R	R	R	R
widgets	widgets	%lld focus days	%lld focus days | plural: %lld focus days		R	R	R	R	R	R	R	R	R	R
widgets	widgets	%lld-day streak	%lld-day streak | plural: %lld-day streak		R	R	R	R	R	R	R	R	R	R
widgets	widgets	%lldh %@m	%lldh %@m	PassportStatsWidget.swift:41	R	R	R	R	R	R	R	R	R	R
widgets	widgets	%lldm	%lldm	PassportStatsWidget.swift:40	R	R	R	R	R	R	R	R	R	R
widgets	widgets	A quiet flight is one tap away.	A quiet flight is one tap away.	WidgetGallery.swift:378	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Badges	Badges	PassportView.swift:532	R	R	R	R	R	R	R	R	R	R
widgets	widgets	FOCUS NOW	FOCUS NOW	WidgetGallery.swift:220	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Focus	Focus	AppLogo.swift:52	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Focus Grid	Focus Grid	WidgetGallery.swift:34	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Focus Now	Focus Now	WidgetGallery.swift:29	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Focus to keep it	Focus to keep it	StreakCompanionWidget.swift:40	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Focus · 6 months	Focus · 6 months	FocusGridWidget.swift:95	R	R	R	R	R	R	R	R	R	R
widgets	widgets	FocusGlobe Passport	FocusGlobe Passport	PassportStatsWidget.swift:61	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Focused today	Focused today	StreakCompanionWidget.swift:39	R	R	R	R	R	R	R	R	R	R
widgets	widgets	IN FLIGHT	IN FLIGHT	FocusNowWidget.swift:109	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Keep your focus streak alive with your balloon companion.	Keep your focus streak alive with your balloon companion.	StreakCompanionWidget.swift:21	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Milestone! 🎉	Milestone! 🎉	StreakCompanionWidget.swift:41	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Passport	Passport	AppShell.swift:44	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Passport Dashboard	Passport Dashboard	WidgetGallery.swift:38	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Passport Stats	Passport Stats	PassportStatsWidget.swift:47	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Ready to focus	Ready to focus	FocusNowWidget.swift:139	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Resume	Resume	FocusSessionView.swift:863	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Start	Start	FocusNowWidget.swift:273	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Start Focus	Start Focus	FocusSessionViewModel.swift:227	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Start a focus flight, or watch the one you're on.	Start a focus flight, or watch the one you're on.	FocusNowWidget.swift:25	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Start your streak	Start your streak	StreakCompanionWidget.swift:38	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Streak Companion	Streak Companion	WidgetGallery.swift:25	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Unlock with FocusGlobe Pro	Unlock with FocusGlobe Pro	WidgetSupport.swift:210	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Your flight is ready to continue.	Your flight is ready to continue.	WidgetGallery.swift:377	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Your journeys, focused time, streaks and badges. FocusGlobe PRO.	Your journeys, focused time, streaks and badges. FocusGlobe PRO.	PassportStatsWidget.swift:26	R	R	R	R	R	R	R	R	R	R
widgets	widgets	Your last six months of focus days. FocusGlobe PRO.	Your last six months of focus days. FocusGlobe PRO.	FocusGridWidget.swift:82	R	R	R	R	R	R	R	R	R	R
widgets	widgets	best streak	best streak		R	R	R	R	R	R	R	R	R	R
widgets	widgets	day streak	day streak	StreakPill.swift:3	R	R	R	R	R	R	R	R	R	R
widgets	widgets	focus days	focus days		R	R	R	R	R	R	R	R	R	R
widgets	widgets	focused	focused	FocusConsistency.swift:493	R	R	R	R	R	R	R	R	R	R
widgets	widgets	journeys	journeys		R	R	R	R	R	R	R	R	R	R
widgets	widgets	longest	longest	PassportStatsWidget.swift:70	R	R	R	R	R	R	R	R	R	R
widgets	widgets	streak	streak	AppRouter.swift:211	R	R	R	R	R	R	R	R	R	R
